"url","http_status","canonical","title","duplicate_title","title_contains_ellipsis","meta_description","h1","category","product_name","sku","purity","weight","dimensions","missing_standalone_weight","missing_sku","product_image_count"
"https://www.ddasilver.com/products/painted-compact-rama-silver-idol-bow","200","https://www.ddasilver.com/products/painted-compact-rama-silver-idol-bow","Painted Compact Rama Silver Idol with Bow in… | DDA Silver","false","true","Painted Compact Rama Silver Idol with Bow at DDA Silver in Agra. A compact hollow 99.80% pure silver standing Rama idol with a bow, quiver, and gold-toned…","HM-RM-13 — Painted Compact Rama Silver Idol with Bow","Idols","Painted Compact Rama Silver Idol with Bow","HM-RM-13","99.80%","10 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-crawling-bal-krishna-laddoo-large","200","https://www.ddasilver.com/products/painted-crawling-bal-krishna-laddoo-large","Painted Crawling Bal Krishna Silver Idol with… | DDA Silver","false","true","Painted Crawling Bal Krishna Silver Idol with Laddoo at DDA Silver in Agra. A hollow 99.80% pure silver crawling Bal Krishna idol holding a laddoo, with…","HM-BK-16 — Painted Crawling Bal Krishna Silver Idol with Laddoo","Idols","Painted Crawling Bal Krishna Silver Idol with Laddoo","HM-BK-16","99.80%","40 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/painted-crawling-bal-krishna-silver-idol-250g","200","https://www.ddasilver.com/products/painted-crawling-bal-krishna-silver-idol-250g","Painted Crawling Bal Krishna Silver Idol in Agra | DDA Silver","false","false","Painted Crawling Bal Krishna Silver Idol at DDA Silver in Agra. A hollow 99.80% pure silver crawling Bal Krishna idol with hand-painted facial and necklace…","HM-BK-9 — Painted Crawling Bal Krishna Silver Idol","Idols","Painted Crawling Bal Krishna Silver Idol","HM-BK-9","99.80%","250 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/painted-durga-silver-idol-lion-160g","200","https://www.ddasilver.com/products/painted-durga-silver-idol-lion-160g","Painted Durga Silver Idol on Lion in Agra | DDA Silver","true","false","Painted Durga Silver Idol on Lion at DDA Silver in Agra. A hollow 99.80% pure silver multi-arm Durga idol seated on a lion with red, pink, green, yellow, and…","HM-DG-3 — Painted Durga Silver Idol on Lion","Idols","Painted Durga Silver Idol on Lion","HM-DG-3","99.80%","160 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/painted-durga-silver-idol-lion-arched-halo","200","https://www.ddasilver.com/products/painted-durga-silver-idol-lion-arched-halo","Painted Durga Silver Idol on Lion with Arched… | DDA Silver","false","true","Painted Durga Silver Idol on Lion with Arched Halo at DDA Silver in Agra. A hollow 99.80% pure silver Durga idol riding a lion beneath a crowned arch, with…","HM-DG-6 — Painted Durga Silver Idol on Lion with Arched Halo","Idols","Painted Durga Silver Idol on Lion with Arched Halo","HM-DG-6","99.80%","80 g","Height: 5.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-durga-silver-idol-lion-red-green","200","https://www.ddasilver.com/products/painted-durga-silver-idol-lion-red-green","Painted Durga Silver Idol on Lion in Red and… | DDA Silver","false","true","Painted Durga Silver Idol on Lion in Red and Green at DDA Silver in Agra. A hollow 99.80% pure silver Durga idol seated on a lion in painted red and green…","HM-DG-5 — Painted Durga Silver Idol on Lion in Red and Green","Idols","Painted Durga Silver Idol on Lion in Red and Green","HM-DG-5","99.80%","250 g","Height: 7.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-durga-silver-idol-on-lion","200","https://www.ddasilver.com/products/painted-durga-silver-idol-on-lion","Painted Durga Silver Idol on Lion in Agra | DDA Silver","true","false","Painted Durga Silver Idol on Lion at DDA Silver in Agra. A hollow 99.80% pure silver Durga idol riding a lion with hand-painted devotional details. Weight: 17…","HM-DG-1 — Painted Durga Silver Idol on Lion","Idols","Painted Durga Silver Idol on Lion","HM-DG-1","99.80%","17 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-four-arm-ganesha-silver-idol-on-lotus","200","https://www.ddasilver.com/products/painted-four-arm-ganesha-silver-idol-on-lotus","Painted Four-Arm Ganesha Silver Idol on Lotus… | DDA Silver","false","true","Painted Four-Arm Ganesha Silver Idol on Lotus at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol seated on a lotus with hand-painted…","HM-GN-4 — Painted Four-Arm Ganesha Silver Idol on Lotus","Idols","Painted Four-Arm Ganesha Silver Idol on Lotus","HM-GN-4","99.80%","30 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-four-arm-ganesha-silver-idol-red-stole","200","https://www.ddasilver.com/products/painted-four-arm-ganesha-silver-idol-red-stole","Painted Four-Arm Ganesha Silver Idol with Red… | DDA Silver","false","true","Painted Four-Arm Ganesha Silver Idol with Red Stole at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol seated on a lotus with a red…","HM-GN-11 — Painted Four-Arm Ganesha Silver Idol with Red Stole","Idols","Painted Four-Arm Ganesha Silver Idol with Red Stole","HM-GN-11","99.80%","50 g","Height: 3.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-four-arm-ganesha-silver-idol-yellow-dhoti","200","https://www.ddasilver.com/products/painted-four-arm-ganesha-silver-idol-yellow-dhoti","Painted Four-Arm Ganesha Silver Idol with… | DDA Silver","false","true","Painted Four-Arm Ganesha Silver Idol with Yellow Dhoti at DDA Silver in Agra. A hollow 99.80% pure silver four-arm Ganesha idol with a yellow dhoti and…","HM-GN-10 — Painted Four-Arm Ganesha Silver Idol with Yellow Dhoti","Idols","Painted Four-Arm Ganesha Silver Idol with Yellow Dhoti","HM-GN-10","99.80%","40 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-ganesha-silver-idol-on-lotus-orange-dhoti","200","https://www.ddasilver.com/products/painted-ganesha-silver-idol-on-lotus-orange-dhoti","Painted Ganesha Silver Idol on Lotus with… | DDA Silver","false","true","Painted Ganesha Silver Idol on Lotus with Orange Dhoti at DDA Silver in Agra. A hollow 99.80% pure silver Ganesha idol seated on a lotus with an orange dhoti…","HM-GN-7 — Painted Ganesha Silver Idol on Lotus with Orange Dhoti","Idols","Painted Ganesha Silver Idol on Lotus with Orange Dhoti","HM-GN-7","99.80%","20 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-ganesha-silver-idol-on-mushak","200","https://www.ddasilver.com/products/painted-ganesha-silver-idol-on-mushak","Painted Ganesha Silver Idol on Mushak in Agra | DDA Silver","false","false","Painted Ganesha Silver Idol on Mushak at DDA Silver in Agra. A hollow 99.80% pure silver Ganesha idol seated on Mushak with yellow and gold hand-painted…","HM-GN-12 — Painted Ganesha Silver Idol on Mushak","Idols","Painted Ganesha Silver Idol on Mushak","HM-GN-12","99.80%","65 g","Height: 4.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-ganesha-silver-idol-with-pink-turban","200","https://www.ddasilver.com/products/painted-ganesha-silver-idol-with-pink-turban","Painted Ganesha Silver Idol with Pink Turban… | DDA Silver","false","true","Painted Ganesha Silver Idol with Pink Turban at DDA Silver in Agra. A hollow 99.80% pure silver seated Ganesha idol with a hand-painted pink turban and yellow…","HM-GN-5 — Painted Ganesha Silver Idol with Pink Turban","Idols","Painted Ganesha Silver Idol with Pink Turban","HM-GN-5","99.80%","10 g","Height: 2 in","false","false","1"
"https://www.ddasilver.com/products/painted-ganesha-silver-idol-worshipping-shivling","200","https://www.ddasilver.com/products/painted-ganesha-silver-idol-worshipping-shivling","Painted Ganesha Silver Idol Worshipping… | DDA Silver","false","true","Painted Ganesha Silver Idol Worshipping Shivling at DDA Silver in Agra. A hollow 99.80% pure silver Ganesha idol seated beside a Shivling with green and…","HM-GN-15 — Painted Ganesha Silver Idol Worshipping Shivling","Idols","Painted Ganesha Silver Idol Worshipping Shivling","HM-GN-15","99.80%","15 g","Height: 2 in","false","false","1"
"https://www.ddasilver.com/products/painted-gold-fin-fish-silver-figurine","200","https://www.ddasilver.com/products/painted-gold-fin-fish-silver-figurine","Painted Gold-Fin Fish Silver Figurine in Agra | DDA Silver","false","false","Painted Gold-Fin Fish Silver Figurine at DDA Silver in Agra. A hollow 99.80% pure silver fish figurine with engraved scales, gold-toned fins, and painted…","HM-FS-2 — Painted Gold-Fin Fish Silver Figurine","Idols","Painted Gold-Fin Fish Silver Figurine","HM-FS-2","99.80%","10 g","Height: 1.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-jagannath-balabhadra-subhadra-silver-idol","200","https://www.ddasilver.com/products/painted-jagannath-balabhadra-subhadra-silver-idol","Painted Jagannath Balabhadra Subhadra Silver… | DDA Silver","false","true","Painted Jagannath Balabhadra Subhadra Silver Idol at DDA Silver in Agra. A hollow 99.80% pure silver Jagannath, Balabhadra, and Subhadra idol trio with…","HM-JG-1 — Painted Jagannath Balabhadra Subhadra Silver Idol","Idols","Painted Jagannath Balabhadra Subhadra Silver Idol","HM-JG-1","99.80%","40 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-cloud-base","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-cloud-base","Painted Kamdhenu Silver Idol on Cloud Base in… | DDA Silver","false","true","Painted Kamdhenu Silver Idol on Cloud Base at DDA Silver in Agra. A hollow 99.80% pure silver Kamdhenu cow-and-calf idol with a painted red blanket on a…","HM-KM-14 — Painted Kamdhenu Silver Idol on Cloud Base","Idols","Painted Kamdhenu Silver Idol on Cloud Base","HM-KM-14","99.80%","100 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-crimson-blanket","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-crimson-blanket","Painted Kamdhenu Silver Idol with Crimson… | DDA Silver","false","true","Painted Kamdhenu Silver Idol with Crimson Blanket at DDA Silver in Agra. A hollow 99.80% pure silver Kamdhenu cow-and-calf idol with a painted crimson blanket…","HM-KM-3 — Painted Kamdhenu Silver Idol with Crimson Blanket","Idols","Painted Kamdhenu Silver Idol with Crimson Blanket","HM-KM-3","99.80%","30 g","Height: 1.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-floral-om-blanket-large","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-floral-om-blanket-large","Painted Kamdhenu Silver Idol with Floral Om… | DDA Silver","false","true","Painted Kamdhenu Silver Idol with Floral Om Blanket at DDA Silver in Agra. A large hollow 99.80% pure silver Kamdhenu cow-and-calf idol with a painted floral…","HM-KM-16 — Painted Kamdhenu Silver Idol with Floral Om Blanket","Idols","Painted Kamdhenu Silver Idol with Floral Om Blanket","HM-KM-16","99.80%","225 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-green-blanket","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-green-blanket","Painted Kamdhenu Silver Idol with Green… | DDA Silver","false","true","Painted Kamdhenu Silver Idol with Green Blanket at DDA Silver in Agra. A hollow 99.80% pure silver Kamdhenu cow-and-calf idol with a vivid green painted…","HM-KM-12 — Painted Kamdhenu Silver Idol with Green Blanket","Idols","Painted Kamdhenu Silver Idol with Green Blanket","HM-KM-12","99.80%","45 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-red-saddle-cloth","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-red-saddle-cloth","Painted Kamdhenu Silver Idol with Red Saddle… | DDA Silver","false","true","Painted Kamdhenu Silver Idol with Red Saddle Cloth at DDA Silver in Agra. A hollow 99.80% pure silver Kamdhenu cow-and-calf idol with a bright red painted…","HM-KM-8 — Painted Kamdhenu Silver Idol with Red Saddle Cloth","Idols","Painted Kamdhenu Silver Idol with Red Saddle Cloth","HM-KM-8","99.80%","30 g","Height: 1.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-with-om-blanket","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-with-om-blanket","Painted Kamdhenu Silver Idol with Om Blanket… | DDA Silver","false","true","Painted Kamdhenu Silver Idol with Om Blanket at DDA Silver in Agra. A hollow 99.80% pure silver Kamdhenu cow and calf idol with a hand-painted Om blanket…","HM-KM-1 — Painted Kamdhenu Silver Idol with Om Blanket","Idols","Painted Kamdhenu Silver Idol with Om Blanket","HM-KM-1","99.80%","35 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-with-yellow-blanket","200","https://www.ddasilver.com/products/painted-kamdhenu-silver-idol-with-yellow-blanket","Painted Kamdhenu Silver Idol with Yellow… | DDA Silver","false","true","Painted Kamdhenu Silver Idol with Yellow Blanket at DDA Silver in Agra. A hollow 99.80% pure silver Kamdhenu cow and calf idol with a hand-painted yellow…","HM-KM-2 — Painted Kamdhenu Silver Idol with Yellow Blanket","Idols","Painted Kamdhenu Silver Idol with Yellow Blanket","HM-KM-2","99.80%","40 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-kneeling-bal-krishna-yellow-dhoti","200","https://www.ddasilver.com/products/painted-kneeling-bal-krishna-yellow-dhoti","Painted Kneeling Bal Krishna Silver Idol in… | DDA Silver","false","true","Painted Kneeling Bal Krishna Silver Idol in Yellow Dhoti at DDA Silver in Agra. A hollow 99.80% pure silver kneeling Bal Krishna idol holding a laddoo, with a…","HM-BK-21 — Painted Kneeling Bal Krishna Silver Idol in Yellow Dhoti","Idols","Painted Kneeling Bal Krishna Silver Idol in Yellow Dhoti","HM-BK-21","99.80%","30 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-kuber-silver-idol-throne-yellow","200","https://www.ddasilver.com/products/painted-kuber-silver-idol-throne-yellow","Painted Kuber Silver Idol on Throne in Agra | DDA Silver","false","false","Painted Kuber Silver Idol on Throne at DDA Silver in Agra. A hollow 99.80% pure silver Kuber idol seated on a compact throne in painted yellow attire with…","HM-KB-3 — Painted Kuber Silver Idol on Throne","Idols","Painted Kuber Silver Idol on Throne","HM-KB-3","99.80%","30 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-blue-base-silver-idols","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-blue-base-silver-idols","Painted Lakshmi Ganesha Blue Base Silver Idols… | DDA Silver","false","true","Painted Lakshmi Ganesha Blue Base Silver Idols at DDA Silver in Agra. A semi-solid 92.5% silver painted Lakshmi Ganesha pair on separate square blue-edged…","Painted Lakshmi Ganesha Blue Base Silver Idols","Idols","Painted Lakshmi Ganesha Blue Base Silver Idols","SSM-LG-1","92.5%","1600 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-lotus-silver-idols","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-lotus-silver-idols","Painted Lakshmi Ganesha Lotus Silver Idols in… | DDA Silver","false","true","Painted Lakshmi Ganesha Lotus Silver Idols at DDA Silver in Agra. A semi-solid 92.5% silver painted Lakshmi Ganesha pair seated on separate lotus bases…","Painted Lakshmi Ganesha Lotus Silver Idols","Idols","Painted Lakshmi Ganesha Lotus Silver Idols","SSM-LG-2","92.5%","1300 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-crimson-red","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-crimson-red","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Crimson Red at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with…","HM-LG-17 — Painted Lakshmi Ganesha Silver Idol Pair in Crimson Red","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Crimson Red","HM-LG-17","99.80%","100 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-golden-yellow","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-golden-yellow","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Golden Yellow at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair with bright…","HM-LG-12 — Painted Lakshmi Ganesha Silver Idol Pair in Golden Yellow","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Golden Yellow","HM-LG-12","99.80%","47 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-green-yellow-130g","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-green-yellow-130g","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Green and Yellow at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with…","HM-LG-14 — Painted Lakshmi Ganesha Silver Idol Pair in Green and Yellow","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Green and Yellow","HM-LG-14","99.80%","130 g","Height: 4.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-lotus-bases-40g","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-lotus-bases-40g","Painted Lakshmi Ganesha Silver Idol Pair on… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair on Lotus Bases at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with…","HM-LG-3 — Painted Lakshmi Ganesha Silver Idol Pair on Lotus Bases","Idols","Painted Lakshmi Ganesha Silver Idol Pair on Lotus Bases","HM-LG-3","99.80%","40 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-miniature-thrones-15g","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-miniature-thrones-15g","Painted Lakshmi Ganesha Silver Idol Pair on… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair on Miniature Thrones at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair seated on miniature…","HM-LG-5 — Painted Lakshmi Ganesha Silver Idol Pair on Miniature Thrones","Idols","Painted Lakshmi Ganesha Silver Idol Pair on Miniature Thrones","HM-LG-5","99.80%","15 g","Height: 1.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-mint-green","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-mint-green","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Mint Green at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with…","HM-LG-16 — Painted Lakshmi Ganesha Silver Idol Pair in Mint Green","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Mint Green","HM-LG-16","99.80%","105 g","Height: 4 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-orange-35g","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-orange-35g","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Orange at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with orange…","HM-LG-11 — Painted Lakshmi Ganesha Silver Idol Pair in Orange","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Orange","HM-LG-11","99.80%","35 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-owl-mouse","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-owl-mouse","Painted Lakshmi Ganesha Silver Idol Pair with… | DDA Silver","false","true","Painted Lakshmi Ganesha Silver Idol Pair with Owl and Mouse at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on layered lotus…","HM-LG-23 — Painted Lakshmi Ganesha Silver Idol Pair with Owl and Mouse","Idols","Painted Lakshmi Ganesha Silver Idol Pair with Owl and Mouse","HM-LG-23","99.80%","100 g","Height: 3.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-red-35g","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-red-35g","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Red at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with red, green…","HM-LG-10 — Painted Lakshmi Ganesha Silver Idol Pair in Red","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Red","HM-LG-10","99.80%","35 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-round-pedestals","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-round-pedestals","Painted Lakshmi Ganesha Silver Idol Pair on… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair on Round Pedestals at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on matching engraved…","HM-LG-24 — Painted Lakshmi Ganesha Silver Idol Pair on Round Pedestals","Idols","Painted Lakshmi Ganesha Silver Idol Pair on Round Pedestals","HM-LG-24","99.80%","100 g","Height: 3.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-yellow-20g","200","https://www.ddasilver.com/products/painted-lakshmi-ganesha-silver-idol-pair-yellow-20g","Painted Lakshmi Ganesha Silver Idol Pair in… | DDA Silver","true","true","Painted Lakshmi Ganesha Silver Idol Pair in Yellow at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Ganesha idol pair on lotus bases with yellow…","HM-LG-9 — Painted Lakshmi Ganesha Silver Idol Pair in Yellow","Idols","Painted Lakshmi Ganesha Silver Idol Pair in Yellow","HM-LG-9","99.80%","20 g","Height: 2 in","false","false","1"
"https://www.ddasilver.com/products/painted-lakshmi-narayan-silver-idol-on-sheshnag-125g","200","https://www.ddasilver.com/products/painted-lakshmi-narayan-silver-idol-on-sheshnag-125g","Painted Lakshmi Narayan Silver Idol on… | DDA Silver","false","true","Painted Lakshmi Narayan Silver Idol on Sheshnag at DDA Silver in Agra. A hollow 99.80% pure silver Lakshmi Narayan idol seated on Sheshnag with colorful…","HM-LN-3 — Painted Lakshmi Narayan Silver Idol on Sheshnag","Idols","Painted Lakshmi Narayan Silver Idol on Sheshnag","HM-LN-3","99.80%","125 g","Height: 5 in","false","false","1"
"https://www.ddasilver.com/products/painted-laughing-buddha-silver-idol","200","https://www.ddasilver.com/products/painted-laughing-buddha-silver-idol","Painted Laughing Buddha Silver Idol in Agra | DDA Silver","false","false","Painted Laughing Buddha Silver Idol at DDA Silver in Agra. A hollow 99.80% pure silver Laughing Buddha idol with a prosperity sack and hand-painted robes…","HM-LB-1 — Painted Laughing Buddha Silver Idol","Idols","Painted Laughing Buddha Silver Idol","HM-LB-1","99.80%","20 g","Height: 2.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-makhan-chor-bal-krishna-oval-base","200","https://www.ddasilver.com/products/painted-makhan-chor-bal-krishna-oval-base","Painted Makhan Chor Bal Krishna Silver Idol on… | DDA Silver","false","true","Painted Makhan Chor Bal Krishna Silver Idol on Oval Base at DDA Silver in Agra. A hollow 99.80% pure silver Bal Krishna idol seated beside an overturned…","HM-BK-12 — Painted Makhan Chor Bal Krishna Silver Idol on Oval Base","Idols","Painted Makhan Chor Bal Krishna Silver Idol on Oval Base","HM-BK-12","99.80%","35 g","Height: 3 in","false","false","1"
"https://www.ddasilver.com/products/painted-miniature-lakshmi-ganesha-silver-idol-pair","200","https://www.ddasilver.com/products/painted-miniature-lakshmi-ganesha-silver-idol-pair","Painted Miniature Lakshmi Ganesha Silver Idol… | DDA Silver","false","true","Painted Miniature Lakshmi Ganesha Silver Idol Pair at DDA Silver in Agra. A hollow 99.80% pure silver miniature Lakshmi Ganesha idol pair with pink, green…","HM-LG-7 — Painted Miniature Lakshmi Ganesha Silver Idol Pair","Idols","Painted Miniature Lakshmi Ganesha Silver Idol Pair","HM-LG-7","99.80%","5 g","Height: 1 in","false","false","1"
"https://www.ddasilver.com/products/painted-radha-krishna-semi-solid-silver-idols","200","https://www.ddasilver.com/products/painted-radha-krishna-semi-solid-silver-idols","Painted Radha Krishna Semi-solid Silver Idols… | DDA Silver","false","true","Painted Radha Krishna Semi-solid Silver Idols at DDA Silver in Agra. A painted semi-solid 92.5% silver Radha Krishna standing pair with flute and vivid…","Painted Radha Krishna Semi-solid Silver Idols","Idols","Painted Radha Krishna Semi-solid Silver Idols","SSM-RK-1","92.5%","150 g","Height: 3.5 in","false","false","1"
"https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-cow-yellow","200","https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-cow-yellow","Painted Radha Krishna Silver Idol with Cow in… | DDA Silver","false","true","Painted Radha Krishna Silver Idol with Cow at DDA Silver in Agra. A hollow 99.80% pure silver Radha Krishna idol with Krishna playing the flute beside a cow…","HM-RK-20 — Painted Radha Krishna Silver Idol with Cow","Idols","Painted Radha Krishna Silver Idol with Cow","HM-RK-20","99.80%","150 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-layered-lotus","200","https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-layered-lotus","Painted Radha Krishna Silver Idol on Layered… | DDA Silver","false","true","Painted Radha Krishna Silver Idol on Layered Lotus at DDA Silver in Agra. A hollow 99.80% pure silver Radha Krishna idol with painted garlands and yellow…","HM-RK-21 — Painted Radha Krishna Silver Idol on Layered Lotus","Idols","Painted Radha Krishna Silver Idol on Layered Lotus","HM-RK-21","99.80%","125 g","Height: 7 in","false","false","1"
"https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-pair","200","https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-pair","Painted Radha Krishna Silver Idol Pair in Agra | DDA Silver","false","false","Painted Radha Krishna Silver Idol Pair at DDA Silver in Agra. A hollow 99.80% pure silver Radha Krishna idol pair with vibrant red, yellow, green, and gold…","HM-RK-12 — Painted Radha Krishna Silver Idol Pair","Idols","Painted Radha Krishna Silver Idol Pair","HM-RK-12","99.80%","100 g","Height: 6 in","false","false","1"
"https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-red-yellow","200","https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-red-yellow","Painted Radha Krishna Silver Idol in Red and… | DDA Silver","false","true","Painted Radha Krishna Silver Idol in Red and Yellow at DDA Silver in Agra. A hollow 99.80% pure silver Radha Krishna idol with Krishna playing the flute in…","HM-RK-19 — Painted Radha Krishna Silver Idol in Red and Yellow","Idols","Painted Radha Krishna Silver Idol in Red and Yellow","HM-RK-19","99.80%","200 g","Height: 7 in","false","false","1"
"https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-with-flute-15g","200","https://www.ddasilver.com/products/painted-radha-krishna-silver-idol-with-flute-15g","Painted Radha Krishna Silver Idol with Flute… | DDA Silver","false","true","Painted Radha Krishna Silver Idol with Flute at DDA Silver in Agra. A hollow 99.80% pure silver Radha Krishna idol group with a flute and delicate…","HM-RK-5 — Painted Radha Krishna Silver Idol with Flute","Idols","Painted Radha Krishna Silver Idol with Flute","HM-RK-5","99.80%","15 g","Height: 3 in","false","false","1"
